ID,Restaurant Name,Image Source,Discount,Restaurant Link
355,Reggina Dark,https://images.deliveryhero.io/image/stores-glovo/stores/eb712a9f4a7b2a23b8c714ac70a93218797c1f7ca727b5f8bcc13f4d22220b46?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/reggina-dark-clj/
356,Roll & Roll Kurtos,https://images.deliveryhero.io/image/stores-glovo/stores/7770f9f36354c84571dcd94ddb90bc5774a3bc09b52fca6e6111d9f7fe0ea148?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/roll-and-roll-kurtos-clj/
357,Sage Bistro,https://images.deliveryhero.io/image/stores-glovo/stores/c4e6b5ae2c795dd7743fed7ae35742092e1e7c236f2d9c4c11d29ccb87cccbba?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sage-bistro-clj/
358,Casa Piratilor,https://images.deliveryhero.io/image/stores-glovo/stores/1ed8a2af2e7c1d4693b84665026b34ec663fa3b85e6d6ad1c6534b4bec52fcba?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/casa-piratilor/
359,Pizzeria Azzuro,https://images.deliveryhero.io/image/stores-glovo/stores/5475e5c3aab313b0f56ac7feaf737c982de21eafbfefaf9b6c048adf8ad2a7b6?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizzeria-azzuro-clj/
360,Restaurant Safir,https://images.deliveryhero.io/image/stores-glovo/stores/1c1562cfff3b0bd919c862de487d9c42a05ab8d223c9087fecd5831153e4fcff?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-safir-/
361,Sushi Yamamori,https://images.deliveryhero.io/image/stores-glovo/stores/c821a68b3f2901fb2b314d31ca437b1483bd2a3d2fa33cc35d782d5e6be5ac7f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sushi-yamamori-clj/
362,Pizzeria Da Bobby,https://images.deliveryhero.io/image/stores-glovo/stores/38993fe604a09f92d9e47f09be9f891f6127da4f4078eb69bb53aa350ab3141b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizzeria-da-bobby-clj/
363,Djamon Foodtruck,https://images.deliveryhero.io/image/stores-glovo/stores/6489fb7efd86def4d260e38050817537dccc7cad4e501140203bc69570c482cd?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/djamon-foodtruck/
364,Artizan Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/5ffed07f4d9cf47014053822ba122cc73a8985cb9f3efb45c3bd2bde61f40bc0?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/artizan-pizza/
365,Znob Pizza & Pasta,https://images.deliveryhero.io/image/stores-glovo/stores/9818478f451696223a92074693ef155111f5ec61ddfc1a57b44f191c9083104a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/biskit-pizza-clj/
366,Trib,https://images.deliveryhero.io/image/stores-glovo/stores/b23aff58f1b3fa3e20f9b64923cfb13c2d0f311c12322c4070a50798323e7196?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/trib-clj/
367,Restaurant Coquette,https://images.deliveryhero.io/image/stores-glovo/stores/741bd636fff1b5d31bc7480c67cdb2a1261b496ed66c0b8de9efdf038203bbca?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-coquette-clj/
368,Night-Box,https://images.deliveryhero.io/image/stores-glovo/stores/6b71440bf884f7918c2c7e0158908482718b6e93a429ad2e9fe9ca82a6547827?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/night-box-clj/
369,Gorgeous Restaurant,https://images.deliveryhero.io/image/stores-glovo/stores/6c9f641490e5580d1150ba67c04ff92bdbf9918bafda8f70846ea366b23ef695?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/gorgeous-restaurant/
370,Sisters,https://images.deliveryhero.io/image/stores-glovo/stores/5e68d05b26bfdec583c8cb9b38818e0621d990cceacca6c7ffe5361d7b942987?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sisters-cluj/
371,Dacbarbar,https://images.deliveryhero.io/image/stores-glovo/stores/0d077690c966ba658dcaaab2028f0a02fb8270343881f3a4db91824825b9f5cd?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/dac-barbar-clj/
372,Ucraina Food,https://images.deliveryhero.io/image/stores-glovo/stores/d354e5f3321e3f96c80e1a09ffa9d7101074b9bd4298ad73e1397a991e2b3fa7?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/ucraina-food-clj/
373,Pizza Ioli Delivery,https://images.deliveryhero.io/image/stores-glovo/stores/e37bb6d029c5c8fef4accb8a4823ae988a8e252f1627ebef1b96999018cc871b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-ioli-delivery-clj/
374,Happy Burrito,https://images.deliveryhero.io/image/stores-glovo/stores/4f9e93b9c59010c45cbce5b6cba62e13d8e99c4d726dc692da6df79a8e805725?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/happy-burrito-clj/
375,Karciuma The Public House&Taste,https://images.deliveryhero.io/image/stores-glovo/stores/eb37125f8d4412c175506da88f8fedae5b01f3c30f1f0a668e54e8ac03afdc7d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/karciuma-the-public-houseandtaste/
376,Coffee Cup,https://images.deliveryhero.io/image/stores-glovo/stores/e5fcdfb6b16abc373f6ea3f7a4f98cd5f57671f690206342a22507032bfc917a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/coffee-cup-clj/
377,Crypto Black,https://images.deliveryhero.io/image/stores-glovo/stores/07d2f4e862a20a59ab8031c68e4655f53161460470e8981d69ff42c73988dfdd?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/crypto-black-clj/
378,Il Caffe Dell’Angolo,https://images.deliveryhero.io/image/stores-glovo/stores/7e9152556092639cdc95f28b0f28252ee23c71df20e8453e9052af46b92f4b9f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/il-caffe-dellangolo/
379,Burger Mania,https://images.deliveryhero.io/image/stores-glovo/stores/4444190c371a873378afb929e0762b45802ef69b68257667d1c334428972de6f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/burger-maniaclj/
380,Fast Food Asalt,https://images.deliveryhero.io/image/stores-glovo/stores/ef9e341e41a0cf49f5e6525ba4f34219df60bc8941013bf8c8e18013c586b7a1?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/asalt-grill/
381,Mon Gourmet,https://images.deliveryhero.io/image/stores-glovo/stores/1dc9459705f5a0ebbdb4224d268aa1e383e4ee4b9e0d22fe40ec65a01181ebbd?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/mon-gourmet-clj/
382,Meron Sigma,https://images.deliveryhero.io/image/stores-glovo/stores/5a236c940bb23c3c9af8d3a0c621c3569a103aaded5012f4de33fed7c9a668c2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/meron-sigma-clj/
383,Casa Snitel,https://images.deliveryhero.io/image/stores-glovo/stores/83e0755dbd106f67b9ae2aeda83ca5f1b72a42df54ef26151276391f34f4ff7f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/casa-snitel-clj/
384,Old & Tasty Burgers,https://images.deliveryhero.io/image/stores-glovo/stores/a61e84a1651e0103ecd4345b78ac4ed770ac21d65c27aae8242cf8670879de94?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/old-tasty-burgers-clj/
385,Restaurant Rodizio,https://images.deliveryhero.io/image/stores-glovo/stores/0ae4ec58d6dc42712267e5c12000d396eeb7c07b273b6455ad65aff29af5b650?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-rodizio/
386,Kohe Urban,https://images.deliveryhero.io/image/stores-glovo/stores/982cad3ff248c0809e562021d6e794668b65ded6ad2874c4d06b80ab89e37f72?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/kohe-urban-clj/
387,Amore,https://images.deliveryhero.io/image/stores-glovo/stores/5afce1f62744f18df06da9ba078bcbfe97af8aabbf464a608e62eff83c2e411a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/amore-clj/
388,Bistro 1568,https://images.deliveryhero.io/image/stores-glovo/stores/22fd95da43d4084c5c70eb79a7680c590a4948e00b299043d7303d4974b960b5?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bistro-1568/
389,Pizza Hai Hui,https://images.deliveryhero.io/image/stores-glovo/stores/70bd7a20e8edb9a9ed8eb9056c37398bc2406c1c7e04bc6faeaeb7ee7994f297?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-hai-hui/
390,Cook Out,https://images.deliveryhero.io/image/stores-glovo/stores/c6ec9eefe0d87d442ec17b33e871e6f622319c2f740b2e2b3b77c377f35113e0?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/cook-out-clj/
391,Znob City,https://images.deliveryhero.io/image/stores-glovo/stores/db0ad8ff4bb2146bf96b8eb2f353aec04607c33539fe0f114d63cdca56c4057b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/-znob-city-/
392,Strit Fud by Petry,https://images.deliveryhero.io/image/stores-glovo/stores/a738ed67f174112c8fe46945ac4424b9ee6b32863ed68b514a3b81acf9529c41?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/strit-fud-by-petry-clj/
393,Noglu - gluten free,https://images.deliveryhero.io/image/stores-glovo/stores/8c93e0c209d2b7cfb42f246025287bd99ec1f49989e1374dcc092e8fc3927fe3?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/noglu-clj/
394,Black Burger,https://images.deliveryhero.io/image/stores-glovo/stores/c2996702cf86e7e512354406d55ba961e3327d79902db8cdd2e38a7add33e13b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/black-burger-clj/
395,Moment Food,https://images.deliveryhero.io/image/stores-glovo/stores/00c6ec2a3ad0898c4b17c4e1eacef82b6d87fa2ef61bbe8cc7a2fca72965d4c3?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/moment-food-clj/
396,Pizza Happy,https://images.deliveryhero.io/image/stores-glovo/stores/920b05eeca6241af854dc6dc2075e2e59b64e07d08134bdf33331cfb318f6c7c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-happy-clj/
397,Tacos Cartel,https://images.deliveryhero.io/image/stores-glovo/stores/06f046cb23a0ab32269a37df244d11f079b997d801e350bb1f6cd99be333881d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/tacos-cartel-clj/
398,Bistro Engels Croco,https://images.deliveryhero.io/image/stores-glovo/stores/3f025f9c2ff5122c6e4167c7fbbaa3a09e4510e1625edc105b40d344b9cfdf6e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bistro-engels-croco-clj/
399,Hanul Nemtesc,https://images.deliveryhero.io/image/stores-glovo/stores/cee9f06f18731a5934f05b283a34364b89913a424110a201724d64eab5ec7377?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/hanul-nemtesc/
400,La Creme Manastur,https://images.deliveryhero.io/image/stores-glovo/stores/b874c1678409c9c0d48b032befdbe167bbc556ee2dbebefdc2749fb24a39aade?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/la-creme-manastur-clj/
401,Beluga,https://images.deliveryhero.io/image/stores-glovo/stores/4ab4fc581a417594a61d1524fb77425d0e9d9f58da3352d282f0d12821666f1b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/beluga-/
402,Neata latte,https://images.deliveryhero.io/image/stores-glovo/stores/3f698fcadcfaedfa1d4fb172540e748ab2228fa86d297e0cdab4c10b6cf41cda?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/neata-latte-clj/
403,Pokka Express,https://images.deliveryhero.io/image/stores-glovo/stores/f3f30b5e4978ea556122a8c89b6c9c0609562c7c81fcef88ed96dc112c932508?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pokka-express-clj/
404,Restaurant Berar,https://images.deliveryhero.io/image/stores-glovo/stores/218c14c9b1ddc19206a72103e78d9acaa4d803c092e4bbecd118767e1fc46e4e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-berar-clj/
405,Il Milanese,https://images.deliveryhero.io/image/stores-glovo/stores/1caf330d37aef41486a6f49a4332b3795bfed55ccaf51f1bf2b9be235028c5bc?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/il-milanese-flr/
406,Delicii Sanatoase,https://images.deliveryhero.io/image/stores-glovo/stores/7cd33dd1199808cbdc81e2bf1ba56722ea4d89304bf84fd67d7c16bd224ce167?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/delicii-sanatoase/
407,El-Melek Food,https://images.deliveryhero.io/image/stores-glovo/stores/6736e0c5a36c524441d097cef26a49a02713a0125b65de720a1ca8b16d2a466d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/el-melek-food-clj/
408,Raio Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/58b9e07c6d055d3541a8553066cb7bc8c66d1a9c49bc4e05152c14410072015b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/raio-pizza-clj/
409,Sopra Experience,https://images.deliveryhero.io/image/stores-glovo/stores/7629138e23f5b245d11432844a58652ad6771c495b34b78463d601af6ca06016?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sopra-experience/
410,Restaurant Arena,https://images.deliveryhero.io/image/stores-glovo/stores/87253b1d4b2cc51a59393050112ba989d378aea724f11212de48455583efc671?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-arena/
411,Very Burger,https://images.deliveryhero.io/image/stores-glovo/stores/87cb7c7a242dc8700959a60a5b78d03fac922e81e169c8acc9b4cbce0ac6d80e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/very-burger/
412,Jar - Ceaune de casa,https://images.deliveryhero.io/image/stores-glovo/stores/5cfc167b3a7f6897b18026e80db1584a2b9bde21f8bfa19084453389c47485a6?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/jar-ceaune-de-casa1/
413,Doner Kebab & Grill,https://images.deliveryhero.io/image/stores-glovo/stores/c00c8bd607a0af12f8049f373cdc556919d381bd8683316bd92e939fe5870425?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/doner-kebab-grill/
414,Paffet,https://images.deliveryhero.io/image/stores-glovo/stores/bf98373068492f386a3d26c3aee4ac8a4d054e1fa845d4f8135681911e89e868?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/paffet-clj/
